FID,ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
1631,1925,2850,1370,Upper Methow,0,1925,1.7231899,10
1632,1884,2797,756,Upper Methow,0,1884,9.9735603,10
1633,1941,0,372, ,1,5286,0.0000000,6
1634,1837,0,2886, ,5,1248,16.1261997,6
1635,1939,0,645, ,2,3755,8.0000000,2
1636,1942,0,2584, ,1,715,17.4011993,2
1637,1946,2801,445,Upper Methow,0,1946,25.8834000,10
1638,1949,0,3715, ,1,434,12.6702995,2
1639,1947,2358,540,Upper Methow,0,663,7.0000000,10
1640,1906,0,22192, ,6,2086,22.7686005,5
1641,1944,0,373, ,6,211,18.0000000,5
1642,1951,2383,2640,Upper Methow,0,1050,6.9886398,10
1643,1912,0,560, ,6,1549,37.1323013,5
1644,1919,2778,2640,Upper Methow,0,1919,33.5299988,10
1645,1950,0,3225, ,1,4341,11.4010000,3
1646,1954,0,1585, ,6,4020,15.9798002,5
1647,1955,2796,1812,Upper Methow,0,1955,18.9818993,10
1648,1938,2281,796,Upper Methow,0,2044,17.9547997,10
1649,1956,0,387, ,1,4228,23.0000000,5
1650,1957,2377,1030,Upper Methow,0,430,16.0310993,10
1651,1937,0,27761, ,1,4108,8.4280996,2
1652,1943,0,1078, ,1,974,2.0000000,4
1653,1834,0,1910, ,5,3818,14.2255001,5
1654,1961,0,1115, ,5,3698,6.5839500,6
1655,1936,0,4288, ,6,5291,33.9869003,5
1656,1953,0,632, ,1,3755,7.0221701,3
1657,1959,0,571269, ,0,1959,22.4260006,0
1658,1960,0,1050, ,5,430,17.0324001,6
1659,1969,0,91285, ,1,5513,34.5499992,1
1660,1973,0,1204, ,1,1849,4.0066400,3
1661,1974,0,2591, ,5,183,12.3834000,6
1662,1975,0,1251, ,6,1869,22.9631996,7
1663,1971,0,577, ,4,140,0.0000000,4
1664,1972,0,5061, ,4,1992,30.1396008,4
1665,1931,0,741, ,4,1718,31.0000000,4
1666,1981,0,347, ,2,4704,35.0000000,3
1667,1966,2626,444,Upper Methow,0,2101,7.0000000,10
1668,1866,2622,1224,Upper Methow,0,1885,10.0163002,10
1669,1988,2419,1532,Upper Methow,0,5304,6.2643900,10
1670,1985,0,833, ,1,985,0.0000000,2
1671,1934,0,719, ,1,391,8.0222702,4
1672,1968,0,1774, ,4,254,13.2433996,4
1673,1976,2795,377,Upper Methow,0,1976,45.0000000,10
1674,1990,2458,666,Upper Methow,0,5036,9.0000000,10
1675,1992,2800,4960,Upper Methow,0,1992,28.3148003,10
1676,1882,2583,320726,Upper Methow,6,1882,16.4580994,9
1677,1983,2584,385,Upper Methow,6,1157,0.0000000,9
1678,1910,0,99135, ,1,5497,17.4741993,2
1679,1998,0,477, ,2,657,43.0000000,3
1680,1967,0,402, ,5,576,0.0000000,5
1681,2002,0,90579, ,1,5405,34.7635994,1
1682,1978,0,456, ,1,250,12.0000000,5
1683,1980,2412,614,Upper Methow,0,1257,6.0195599,10
1684,2001,0,3030, ,1,1259,14.9976997,3
1685,1791,0,1394, ,1,744,12.1901999,3
1686,1945,0,6850, ,5,4377,17.6392994,6
1687,2003,2943,1073,Upper Methow,0,2003,4.9906802,10
1688,1940,2885,4010,Upper Methow,0,1940,4.6585898,10
1689,2005,2491,405,Upper Methow,0,703,5.0000000,10
1690,2006,2418,1025,Upper Methow,0,1231,6.7795701,10
1691,2007,2424,385,Upper Methow,0,703,8.0000000,10
1692,1933,0,15793, ,4,147,40.9445000,4
1693,2009,0,6218, ,4,1993,31.0711002,4
1694,1996,0,468, ,1,242,2.0085499,5
1695,2010,0,1043, ,6,294,14.9712000,5
1696,1749,0,1799, ,4,1131,19.0000000,4
1697,1997,0,8809, ,4,5253,31.2653008,4
1698,2013,0,1792, ,6,1065,35.1172981,5
1699,2020,0,4715, ,4,5778,36.8893013,4
1700,2030,0,1837, ,2,1131,61.7495995,3
1701,1932,0,1195, ,2,995,8.9849396,2
1702,2014,0,3915, ,2,1098,41.9743996,3
1703,2022,2757,693,Upper Methow,0,2022,52.1501999,10
1704,1914,2730,279214,Upper Methow,0,1914,22.0116997,10
1705,1952,0,23502, ,6,1430,23.3346996,5
1706,2024,0,384, ,4,5154,0.0000000,4
1707,2015,0,2471, ,2,2202,47.7541008,3
1708,2000,0,99693, ,1,800,17.6025009,2
1709,2029,0,1058, ,1,294,34.4514008,4
1710,2021,0,506, ,2,1107,29.8815994,3
1711,2032,0,1820, ,6,1061,17.8414001,7
1712,2033,0,901, ,6,4245,26.0000000,5
1713,2034,0,1088, ,4,430,0.0000000,4
1714,2028,0,12181, ,1,789,8.5944004,2
1715,2036,0,922, ,6,1576,35.0792007,5
1716,1970,2542,591,Upper Methow,0,1963,17.9391003,10
1717,2039,0,587, ,2,150,9.0306797,3
1718,2040,0,89873, ,1,5405,34.9553986,1
1719,2042,0,481, ,5,788,21.5272007,5
1720,1994,2544,1672,Upper Methow,0,928,24.0000000,10
1721,1964,0,712, ,6,1663,19.0000000,5
1722,1948,0,4541, ,1,1417,13.0861998,2
1723,2037,0,1109, ,6,5544,26.0468998,7
1724,2027,0,544, ,1,734,28.0000000,4
1725,1965,0,1370, ,1,1925,9.0131397,3
1726,2046,0,363, ,5,211,9.0496397,5
1727,1999,0,1728, ,1,1613,1.9953800,2
1728,2047,0,428, ,6,1413,14.0000000,9
1729,1995,2630,321314,Upper Methow,0,1995,16.4405003,10
1730,1986,0,6541, ,4,4377,26.7455006,4
1731,2004,0,3593, ,1,3693,14.5953999,2
1732,1870,0,9879, ,1,1173,18.8484993,2
1733,1979,0,722, ,1,391,13.0000000,4
1734,2051,0,1319, ,6,801,19.0000000,5
1735,2011,0,8379, ,1,5253,17.5464993,2
1736,1908,0,4439, ,1,239,16.8213997,2
1737,2048,2658,399,Upper Methow,0,522,0.0000000,10
1738,1855,0,1319, ,4,1664,19.0000000,4
1739,1923,0,762, ,4,2044,29.0762005,4
1740,2031,0,100324, ,1,800,17.6744003,2
1741,1963,2735,574,Upper Methow,0,1963,23.0000000,10
1742,2063,0,1730, ,2,3760,31.0000000,3
1743,2064,2752,280616,Upper Methow,0,2064,22.0993004,10
1744,1885,2734,1277,Upper Methow,0,1885,25.5512009,10
1745,1915,0,1033, ,6,1111,34.3960991,5
1746,2017,0,1038, ,1,4625,3.0000000,4
1747,2070,0,88661, ,2,5384,35.3655014,2
1748,2025,2904,379,Upper Methow,0,2025,17.0000000,10
1749,2012,2910,5483,Upper Methow,0,2012,5.0463200,10
1750,2072,2909,7817,Upper Methow,0,2072,10.0331001,10
1751,2068,0,359, ,1,211,3.9777400,6
1752,1962,0,1027, ,5,1231,18.0000000,5
1753,2074,2926,2267,Upper Methow,0,2074,22.0000000,10
1754,2054,0,10710, ,1,4664,18.4480000,2
1755,2008,0,26589, ,2,1260,37.2494011,3
1756,2062,0,102162, ,1,815,17.9078999,2
1757,2018,0,749, ,1,228,27.0000000,4
1758,2049,0,660, ,1,4495,0.0000000,4
1759,2080,0,87950, ,2,5384,35.6416016,2
1760,2077,2898,361,Upper Methow,0,2077,33.0000000,10
1761,2060,0,517, ,1,175,0.0000000,4
1762,2073,2907,8957,Upper Methow,0,2073,10.7979002,10
1763,1991,0,2960, ,1,954,11.4385996,3
1764,1984,0,1991, ,2,1776,32.6060982,3
1765,2081,0,437, ,5,1794,35.0000000,5
1766,2043,0,2417, ,5,2202,23.3805008,6
1767,1905,0,1621, ,4,440,10.3428001,4
1768,2066,2747,282767,Upper Methow,0,2066,22.1201992,10
1769,2044,2746,816,Upper Methow,0,2044,0.0000000,10
1770,1993,2834,6054,Upper Methow,0,1993,26.0004005,10
1771,2087,0,397, ,5,1387,0.0000000,5
1772,2088,0,87168, ,2,5384,35.8858986,2
1773,2089,2860,12984,Upper Methow,0,2089,17.0895996,10
1774,2053,0,10383, ,1,3932,22.5557995,2
1775,2067,0,580, ,2,140,10.9621000,2
1776,2095,2875,12042,Upper Methow,0,2095,15.2763996,10
1777,1987,2669,1901,Upper Methow,0,1955,8.0841703,10
1778,2096,0,86434, ,2,5380,36.1348991,2
1779,2097,2918,457,Upper Methow,0,2097,55.7551003,10
1780,2052,2668,322304,Upper Methow,0,2052,16.4263992,10
1781,2099,0,452, ,1,558,0.0000000,5
1782,2094,2879,11438,Upper Methow,0,2094,13.4981003,10
1783,2045,2671,480,Upper Methow,0,5252,11.0459003,10
1784,2101,2883,474,Upper Methow,0,2101,56.0000000,10
1785,2102,2670,515,Upper Methow,0,663,7.2467999,10
1786,2092,0,567, ,4,632,1.0035300,4
1787,2093,0,630, ,1,3755,4.0000000,3
1788,2026,0,25459, ,2,2134,22.5786991,2
1789,2105,0,347, ,2,4704,27.0000000,3
1790,2059,0,586324, ,0,2059,22.0872002,0
1791,2078,0,103477, ,1,878,18.0163002,2
1792,2058,0,1142, ,5,1810,1.0017600,5
1793,2114,0,5311, ,1,1555,13.0326996,2
1794,2115,0,80904, ,2,740,37.6692009,2
1795,2111,0,471, ,4,262,0.0000000,4
1796,2109,0,540, ,1,367,14.0518999,4
1797,2035,0,679, ,1,4996,7.0000000,4
1798,2122,0,387, ,4,4228,1.0951900,4
1799,2079,0,5841, ,1,4683,14.6386003,2
1800,2124,0,395, ,5,375,0.0000000,5
1801,2083,0,3590, ,1,3693,9.6839399,2
1802,2091,2779,284667,Upper Methow,0,2091,22.0764999,10
1803,2129,0,453, ,1,250,3.0000000,5
1804,2038,0,1042, ,1,4625,0.9980810,4
1805,2113,0,587919, ,0,2113,22.0431004,0
1806,2132,0,9847, ,1,1173,10.5258999,2
1807,2230,0,16801, ,1,4034,13.3695002,2
1808,2134,2848,25183,Upper Methow,0,2134,23.3026009,10
1809,2130,0,4585, ,1,1417,8.4278402,2
1810,2076,0,28528, ,2,4126,36.2243004,2
1811,2152,0,3477, ,2,5546,27.4498997,2
1812,2098,2742,324667,Upper Methow,0,2098,16.3878002,10
1813,2119,2743,1524,Upper Methow,0,5304,8.2829905,10
1814,2123,2691,757,Upper Methow,0,2044,28.0000000,10
1815,2140,0,69511, ,2,5077,42.0914001,2
1816,2141,0,32100, ,1,4232,35.2447014,1
1817,2103,2702,2858,Upper Methow,0,1606,22.9839001,10
1818,2061,0,1059, ,4,1111,0.0000000,4
1819,2147,0,32642, ,1,4504,35.0615997,1
1820,2148,0,504, ,1,1532,24.0951996,4
1821,2146,0,33038, ,2,4280,34.9059982,2
1822,2151,0,351, ,1,204,22.3367996,6
1823,2104,0,796, ,6,2044,41.2062988,5
1824,2108,0,26128, ,4,4295,22.7278004,4
1825,2145,0,348, ,1,3778,0.0000000,2
1826,2155,0,2003, ,2,1776,33.5141983,2
1827,2128,0,6429, ,1,4854,13.7880001,2
1828,2156,0,858, ,1,4372,5.3915200,2
1829,2157,0,79384, ,2,740,38.1847000,2
1830,2167,0,78450, ,2,740,38.5052986,2
1831,2158,0,354, ,5,5387,0.0000000,5
1832,2166,0,1215, ,4,1885,32.0527000,4
1833,2160,0,2994, ,1,1438,3.6517401,3
1834,2161,0,397, ,5,1322,41.0000000,5
1835,2110,0,757, ,1,86,14.0000000,3
1836,2112,0,590, ,5,140,16.9424000,6
1837,2125,0,1704, ,1,3760,2.1830299,2
1838,2121,0,630, ,1,3755,0.0000000,3
1839,2016,0,1814, ,5,1955,6.0000000,5
1840,2163,0,77172, ,2,5196,38.9898987,2
1841,2168,0,66962, ,2,4940,43.3883018,2
1842,2117,0,1751, ,1,1613,10.6733999,2
1843,2170,0,2849, ,1,5159,15.0099001,3
1844,2171,0,804, ,1,3843,23.8806992,3
1845,2172,0,1551, ,1,4648,10.2997999,3
1846,2138,0,75447, ,2,691,39.6272011,2
1847,2169,0,10067, ,5,3891,17.9729004,6
1848,2055,0,15394, ,4,147,18.5305004,4
1849,2127,0,427, ,2,1413,0.0000000,2
1850,2126,0,707, ,1,4311,15.0000000,4
1851,2143,0,404, ,1,1037,15.0742998,5
1852,2177,0,506, ,1,261,6.9723701,4
1853,2178,0,4561, ,1,1417,14.4022999,2
1854,2150,0,35126, ,2,4328,33.5726013,2
1855,2180,0,1634, ,2,4136,20.1068001,3
1856,2069,0,3776, ,2,267,26.7789993,3
1857,2182,0,4920, ,4,1992,18.7695999,4
1858,2183,0,8739, ,4,5253,22.2556000,4
1859,2184,0,373, ,1,1062,9.0000000,6
1860,2186,0,8305, ,4,5253,24.5130005,4
1861,2187,0,378, ,1,934,2.0000000,6
1862,2189,0,6444, ,6,119,15.1356001,8
1863,2191,0,2332, ,5,206,22.0188007,5
1864,2120,0,1886, ,4,1131,27.0000000,4
1865,2153,0,27130, ,4,4077,23.3274994,4
1866,2116,0,104389, ,1,887,17.9678001,2
1867,2192,0,570, ,6,1247,18.0632000,7
1868,2193,0,2354, ,4,1168,23.7395992,4
1869,2165,0,421, ,4,205,10.0000000,4
1870,2198,0,895, ,6,251,21.0470009,9
1871,2199,0,51889, ,1,1340,19.0009995,2
1872,2085,0,3484, ,2,5546,33.1212997,3
1873,2086,2880,21706,Upper Methow,0,2086,22.2584000,10
1874,2144,2775,326530,Upper Methow,0,2144,16.3533001,10
1875,2194,0,17229, ,2,4051,23.3841000,3
1876,2137,0,428, ,6,1413,9.0000000,7
1877,2202,2912,2425,Upper Methow,0,2202,37.1113014,10
1878,2211,2793,7727,Upper Methow,0,3714,17.9178009,10
1879,2201,0,3732, ,6,267,19.2159996,7
1880,2176,0,25668, ,5,4242,18.3631992,6
1881,2206,0,507, ,2,5252,26.0000000,4
1882,2207,0,1815, ,6,1131,23.0832996,9
1883,2209,0,1248, ,2,61,0.0000000,3
1884,2056,0,1829, ,5,572,20.0000000,6
1885,2196,0,647, ,1,1764,0.0000000,3
1886,2229,0,12259, ,1,789,15.9140997,2
1887,2185,0,911, ,6,4606,15.9299002,7
1888,2216,0,633, ,4,1764,24.0757999,4
1889,2197,0,156571, ,1,1031,18.7133999,2
1890,2136,0,813, ,2,1924,34.6724014,3
1891,2213,0,4389, ,4,4153,25.2325001,4
1892,2221,0,4862, ,6,4063,35.0288010,8
1893,2204,0,358, ,6,1182,5.0000000,6
1894,2090,0,2253, ,2,1168,17.0149994,3
1895,2225,0,3327, ,4,5546,23.1035004,4
1896,2149,0,557, ,5,955,1.0000000,6
1897,2214,0,13127, ,1,5302,15.0431995,2
1898,2227,0,11404, ,1,217,16.7609005,2
1899,2231,0,2269, ,1,206,6.2394099,2
1900,2232,0,681, ,5,5036,16.0000000,6
1901,2233,0,706, ,4,1718,29.0000000,4
1902,2218,0,5613, ,1,4476,11.6702003,2
1903,2212,0,417, ,2,929,0.0000000,2
1904,2234,0,502, ,1,499,0.0000000,4
1905,2235,0,557, ,2,955,18.9318008,3
1906,2236,0,1124, ,2,5305,21.0373993,2
1907,2255,0,10538, ,1,3932,17.6189995,2
1908,2238,2935,1318,Upper Methow,0,2238,42.0000000,10
1909,2241,2958,737,Upper Methow,0,2241,47.0000000,10
1910,2173,0,702, ,1,4311,7.9544902,4
1911,2215,0,444, ,1,4076,3.3330901,5
1912,2228,0,6009, ,1,416,3.9326301,2
1913,2135,2787,4309,Upper Methow,0,89,23.5363998,10
1914,2222,0,163281, ,1,1119,19.3355999,2
1915,2188,0,568, ,4,632,17.0599003,4
1916,2200,0,21356, ,4,1381,25.0951996,4
1917,2082,0,1128, ,4,1810,35.8725014,4
1918,2247,0,4247, ,1,4859,2.1009600,3
1919,2226,0,2140, ,4,5440,21.0195999,4
1920,2254,0,718, ,4,1718,27.8442993,4
1921,2164,0,1655, ,4,3760,16.1445999,4
1922,2242,0,430, ,1,4318,1.1049401,4
1923,2244,0,6894, ,1,772,4.5228601,2
1924,2260,0,610, ,1,1257,2.4489300,3
1925,2259,0,49351, ,1,1340,19.4978008,2
1926,2258,0,8619, ,1,5097,6.8179698,2
1927,2261,0,431, ,2,3781,55.0000000,3
1928,2131,2855,311016,Upper Methow,0,2131,22.2987995,10
1929,2175,0,37987, ,2,358,32.5558014,3
1930,2262,0,1536, ,4,4020,11.0000000,4
1931,2210,0,28483, ,4,4439,18.7250004,4
1932,2265,0,455, ,4,1946,27.0000000,4
1933,2266,0,27842, ,2,4108,59.1001015,2
1934,2267,0,2371, ,1,726,2.9269300,2
1935,2268,0,448, ,4,4567,0.0000000,5
1936,2239,2891,2488,Upper Methow,0,459,14.9183998,10
1937,2237,0,7431, ,1,5520,13.2627001,2
1938,2075,0,13475, ,1,5302,17.5018005,2
1939,2272,0,1685, ,1,1211,0.6599540,2
1940,2275,0,578, ,2,140,9.0000000,3
1941,2276,0,3065, ,1,4075,16.1396999,3
1942,2278,0,466, ,1,242,0.0000000,5
1943,2279,0,1665, ,1,4136,8.0192204,2
1944,2257,0,1134, ,1,500,1.9325900,3
1945,2281,0,939, ,4,1576,17.0361996,4
1946,2282,0,1691, ,5,928,25.0664997,5
1947,2284,0,419, ,1,929,2.2256000,4
1948,2249,0,164378, ,1,1132,19.3553009,2
1949,2154,0,765, ,1,1924,19.0000000,3
1950,2100,0,12353, ,1,789,22.3418007,2
1951,2277,0,568, ,5,632,0.0000000,5
1952,2290,0,592, ,2,383,0.0000000,3
1953,2208,0,920, ,6,251,20.0000000,9
1954,2174,0,2569, ,1,715,22.0172005,2
1955,2292,0,412, ,4,4527,0.0000000,4
1956,2286,0,1537, ,4,440,29.0000000,4
1957,2217,0,2076, ,4,1827,20.5004997,4
1958,2139,0,1502, ,1,5552,24.0000000,3
1959,2299,0,2910, ,1,810,0.0000000,3
1960,2295,0,24858, ,2,2134,66.1444016,2
1961,2271,0,389, ,4,703,22.4547997,5
1962,2084,2863,1235,Upper Methow,0,1885,1.0000000,10
1963,2251,0,22689, ,4,1430,25.6583996,4
1964,2264,2864,314192,Upper Methow,0,2264,22.2922001,10
1965,2224,0,3103, ,5,1607,15.0810003,6
1966,2142,0,984, ,4,4281,25.0508003,4
1967,2219,0,665, ,2,4495,25.0751991,2
1968,2301,0,165694, ,1,1155,19.2537994,1
1969,2280,2810,645,Upper Methow,0,1764,7.9752102,10
1970,2313,0,584, ,4,1549,4.0000000,4
1971,2195,0,28298, ,4,4439,23.2943993,4
1972,2288,0,4385, ,1,4153,12.6177998,3
1973,2305,0,46531, ,1,4792,18.7873993,1
1974,2309,0,628, ,2,4732,44.0000000,3
1975,2300,2866,315527,Upper Methow,0,2300,22.2105007,10
1976,2118,2865,1122,Upper Methow,0,956,1.0000000,10
1977,2298,0,793, ,1,3843,5.9848700,3
1978,2312,0,443, ,1,129,6.0000000,5
1979,2107,0,1404, ,1,4632,21.0597992,3
1980,2263,0,10876, ,1,512,7.9530802,2
1981,2297,0,23221, ,4,1430,25.6177998,4
1982,2243,0,455, ,4,2101,8.0000000,5
1983,2283,0,432, ,2,4318,2.1797900,3
1984,2317,0,2357, ,4,1168,25.4335003,4
1985,2314,0,26045, ,4,2134,25.6506996,4
1986,2252,0,553, ,1,1318,14.9457998,4
1987,2291,0,12998, ,1,3808,21.3796997,2
1988,2319,0,464, ,1,1551,5.0215702,5
1989,2269,0,29376, ,5,1378,18.1557999,6
1990,2323,0,991, ,1,316,6.0121102,4
1991,2315,0,8770, ,1,5097,19.3216000,2
1992,2325,0,393, ,6,1157,2.0204101,5
1993,2304,0,166637, ,1,1155,19.2915001,1
1994,2326,0,478, ,4,5252,54.0000000,4
1995,2327,0,29888, ,5,1378,19.1144009,6
1996,2223,0,578, ,5,1963,23.0795994,5
1997,2316,0,365, ,5,4939,0.0000000,5
1998,2303,0,3822, ,6,1098,13.2736998,7
1999,2179,0,638, ,2,475,0.0000000,2
2000,2293,0,3653, ,6,267,21.5142994,6
2001,2329,0,546, ,6,367,14.9450998,8
2002,2334,0,1284, ,1,1885,0.0000000,3
2003,2310,2872,316906,Upper Methow,0,2310,22.1392994,10
2004,2335,0,22815, ,2,1430,71.7647018,3
2005,2336,2957,715,Upper Methow,0,1718,5.0280099,10
2006,2340,2925,8595,Upper Methow,0,5253,24.4722996,10
2007,2248,0,526, ,4,3752,15.9392004,4
2008,2344,0,41491, ,1,4717,18.1210995,1
2009,2274,0,21345, ,1,1381,15.9647999,2
2010,2324,0,488, ,1,5268,1.0041000,4
2011,2343,0,42091, ,1,4717,18.1117992,1
2012,2341,2932,906,Upper Methow,0,1576,37.0000000,10
2013,2338,2840,919,Upper Methow,4,5130,12.9769001,4
2014,2162,0,1426, ,1,5460,0.0000000,3
2015,2320,2817,554,Upper Methow,0,734,15.0542002,10
2016,2414,0,7781, ,1,3714,20.7416992,2
2017,2347,0,3337, ,2,1636,23.9855995,2
2018,2203,2877,335252,Upper Methow,0,2203,16.3983002,10
2019,2352,0,741, ,2,4150,1.0081100,3
2020,2348,2884,325915,Upper Methow,0,2348,22.2182999,10
2021,2318,0,26789, ,5,4340,25.3780003,5
2022,2287,0,575, ,4,5118,0.0000000,4
2023,2353,0,697, ,2,3697,0.0000000,2
2024,2302,0,583, ,4,383,22.0000000,4
2025,2355,0,167704, ,1,1166,19.2408009,1
2026,2253,0,568, ,4,140,22.0774994,4
2027,2330,0,31125, ,5,1008,19.3563004,6
2028,2350,0,836, ,5,985,33.0000000,5
2029,2296,0,4495, ,4,5778,24.9361000,4
2030,2339,0,413, ,6,226,34.8306999,5
2031,2342,0,13530, ,1,5302,10.1934996,2
2032,2359,0,15964, ,1,147,12.0143995,2
2033,2362,0,24550, ,1,4242,20.4160004,1
2034,2321,0,676, ,1,4996,14.0000000,4
2035,2365,0,1007, ,4,4281,23.9524002,4
2036,2356,0,168624, ,1,1166,19.2681007,1
2037,2363,0,505, ,2,776,0.0000000,3
2038,2364,0,1111, ,5,1810,35.1260986,6
2039,2367,0,652, ,5,1327,0.0000000,5
2040,2337,2843,573,Upper Methow,0,357,2.0000000,10
2041,2361,0,4965, ,6,1992,25.8117008,5
2042,2331,0,700, ,6,1432,41.1172981,7
2043,2240,0,1390, ,5,1444,9.9856100,6
2044,2357,0,863, ,6,5157,8.0185499,5
2045,2376,0,450, ,5,1946,16.9244995,6
2046,2377,0,757, ,4,2044,28.0000000,4
2047,2250,0,4582, ,2,5778,22.6397991,2
2048,2333,0,4938, ,2,4063,20.9995003,3
2049,2379,0,683, ,2,4495,21.0000000,2
2050,2380,2931,422,Upper Methow,0,205,6.0000000,10
2051,2381,2946,7997,Upper Methow,0,3853,25.9855995,10
2052,2371,0,869, ,5,1656,37.0000000,5
2053,2332,0,4531, ,2,5778,12.0243998,2
2054,2374,0,606, ,5,1349,5.0165200,5
2055,2159,0,2012, ,2,209,25.0498009,2
2056,2383,0,5645, ,6,1345,21.0074005,7
2057,2369,0,426, ,4,5299,4.0187998,4
2058,2372,0,2322, ,2,1168,8.9577999,3
2059,2386,0,41426, ,2,4717,29.2714996,2
2060,2390,0,12925, ,4,2089,38.6935005,4
2061,2354,0,28125, ,5,4108,24.9132004,5
2062,2389,0,366, ,4,1371,29.0000000,4
2063,2366,0,169616, ,1,1166,19.2362003,1
2064,2396,0,465, ,5,809,48.0000000,5
2065,2398,0,835, ,2,824,39.0933990,3
2066,2402,0,361, ,4,1797,24.0000000,4
2067,2401,0,16898, ,2,1198,88.6940994,3
2068,2403,0,170720, ,1,1166,19.3479996,1
2069,2449,0,5292, ,6,1555,24.1345005,5
2070,2133,0,607070, ,0,2133,21.7861996,0
2071,2345,0,23132, ,1,1430,14.9475002,2
2072,2397,0,1264, ,1,1869,1.9968400,3
2073,2394,0,428, ,2,3781,4.0000000,2
2074,2415,0,6041, ,1,1993,22.7357006,2
2075,2416,0,5013, ,4,1992,24.3862000,4
2076,2417,0,929, ,1,43,14.0602999,4
2077,2418,0,467, ,5,2101,53.0000000,6
2078,2392,0,1137, ,5,956,42.0000000,5
2079,2421,2967,655,Upper Methow,0,1589,32.0000000,10
2080,2422,2974,394,Upper Methow,0,1451,32.0000000,10
2081,2409,0,607491, ,0,2409,21.7833996,0
2082,2370,0,5919, ,4,1345,27.8404999,4
2083,2424,0,501, ,1,499,9.0359697,4
2084,2445,0,16074, ,2,147,92.6315002,3
2085,2346,0,1334, ,1,5348,0.0000000,3
2086,2427,0,898, ,1,4033,33.0000000,4
2087,2429,0,11035, ,5,1181,39.0466003,6
2088,2360,0,33184, ,5,992,20.0088997,6
2089,2425,0,5248, ,6,2012,17.7849007,7
2090,2406,0,76497, ,2,706,26.1888008,2
2091,2436,0,518, ,1,1066,48.0000000,4
2092,2410,0,498, ,4,5610,30.8757000,4
2093,2438,2954,397,Upper Methow,0,1387,8.0000000,10
2094,2404,0,171674, ,1,1238,19.3894005,1
2095,2434,0,4348, ,5,89,15.0394001,5
2096,2440,2955,7406,Upper Methow,0,5520,27.0463009,10
2097,2430,0,879, ,1,738,0.0000000,2
2098,2441,0,347, ,2,4704,41.0000000,3
2099,2443,0,609935, ,0,2443,21.7028008,0
2100,2388,0,481, ,1,5063,8.0333099,4
2101,2373,0,1293, ,1,1885,1.9969100,3
2102,2384,0,5516, ,5,1555,11.1021996,5
2103,2391,0,4522, ,2,5778,8.1527004,2
2104,2423,0,436, ,6,873,7.0321598,5
2105,2453,0,3269, ,2,5546,32.0060997,2
2106,2510,0,1382, ,1,527,6.0434999,3
2107,2405,0,556, ,2,955,24.0000000,2
2108,2455,0,2834, ,6,1248,14.5254002,9
2109,2419,0,878, ,1,738,23.9454002,2
2110,2458,0,358, ,4,1062,0.0000000,4
2111,2459,0,3243, ,4,1607,28.6478004,4
2112,2460,0,7573, ,2,5520,43.4817009,3
2113,2461,0,23162, ,1,1430,21.6394005,2
2114,2442,0,514, ,5,5252,9.0000000,5
2115,2451,0,10063, ,2,5631,9.7713499,3
2116,2426,0,8046, ,4,3853,31.7350998,4
2117,2408,0,598, ,4,4823,0.0000000,4
2118,2375,0,2236, ,2,1168,16.0000000,3
2119,2462,0,728, ,1,779,2.0054901,4
2120,2466,0,377, ,1,474,10.0000000,6
2121,2470,0,1392, ,6,801,12.9813995,5
2122,2433,0,39014, ,5,959,19.8251991,6
2123,2473,0,1078, ,6,641,16.0000000,5
2124,2476,0,395, ,6,5251,59.6967010,9
2125,2477,0,350, ,4,4704,20.1144009,4
2126,2478,0,367, ,4,1371,23.8694000,4
2127,2457,0,2938, ,1,954,0.0662124,3
2128,2482,0,6993, ,2,5349,43.8128014,2
2129,2491,0,519, ,1,1066,39.0000000,4
2130,2504,0,1661, ,1,4136,0.0000000,2
2131,2472,0,522, ,1,1066,0.0000000,4
2132,2411,0,839, ,1,985,24.1145000,2
2133,2474,0,39636, ,5,959,20.2705002,6
2134,2452,0,556, ,2,955,31.7514000,3
2135,2489,0,1887, ,4,1065,25.9724007,4
2136,2439,0,173053, ,1,1238,19.4685001,1
2137,2475,0,514, ,1,4728,30.1168995,4
2138,2493,0,2860, ,6,1606,33.7985992,5
2139,2479,0,17650, ,6,1198,21.0065002,8
2140,2351,2888,663200,Upper Methow,0,2351,19.2789993,10
2141,2496,0,2446, ,5,2202,28.2602005,5
2142,2480,0,11542, ,4,1219,26.1002998,4
2143,2498,0,362, ,1,385,22.0000000,6
2144,2322,0,16232, ,1,147,21.3442993,2
2145,2456,0,2062, ,1,4924,23.4958000,2
2146,2382,0,6120, ,4,1993,24.7845993,4
2147,2501,0,608, ,1,1349,26.0000000,3
2148,2512,2981,1699,Upper Methow,0,1418,35.0275002,10
2149,2471,0,544, ,4,5463,29.0000000,4
2150,2506,2980,376,Upper Methow,0,1108,37.0000000,10
2151,2507,0,3033, ,6,1607,35.6670990,9
2152,2508,0,1198, ,4,956,27.9533005,4
2153,2500,0,18340, ,1,4143,21.5776997,2
2154,2514,0,544, ,1,734,12.0000000,4
2155,2499,2982,462,Upper Methow,0,1946,29.0000000,10
2156,2502,2970,2139,Upper Methow,0,5440,35.3160019,10
2157,2444,2969,2672,Upper Methow,0,1050,30.1723003,10
2158,2454,0,581, ,5,140,0.0000000,5
